customerID,Gender,Elderly,Married,Dependents,Time_as_a_customer,PhoneService,Internet_Service,Security_Service,Technical_Support,StreamingTV,Contract_type,Payment_Method,Monthly_Payment,Total_Paid,Churn
2796-UUZZO,m,0,1,1,63,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),80.3,4896.35,0.0
2429-AYKKO,m,0,0,0,72,1.0,no,0,0,0,two year,bank transfer (automatic),19.85,1434.1,0.0
9798-OPFEM,f,0,0,0,46,1.0,no,0,0,0,two year,electronic check,21.1,937.1,0.0
0330-IVZHA,f,0,1,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.95,330.15,1.0
3794-NFNCH,m,0,1,0,30,1.0,dsl,0,0,0,month-to-month,mailed check,50.0,1474.9,0.0
5193-QLVZB,m,0,0,0,63,1.0,fiber optic,0,0,1,two year,bank transfer (automatic),104.75,6536.5,0.0
7114-AEOZE,f,0,0,0,60,1.0,no,0,0,0,two year,bank transfer (automatic),19.85,1128.1,0.0
2886-KEFUM,f,0,1,0,63,1.0,fiber optic,0,0,1,one year,electronic check,107.5,6873.75,1.0
5522-NYKPB,m,0,1,1,25,1.0,fiber optic,0,1,1,month-to-month,electronic check,85.9,2199.05,0.0
4237-RLAQD,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.85,45.85,1.0
9957-YODKZ,m,1,1,0,6,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.8,457.1,0.0
6518-KZXCB,m,0,0,0,22,1.0,no,0,0,0,two year,mailed check,25.25,566.5,0.0
2245-ADZFJ,f,0,1,1,31,1.0,dsl,0,1,1,two year,bank transfer (automatic),80.55,2471.6,0.0
7776-QGYJC,f,0,1,1,39,1.0,fiber optic,0,1,0,month-to-month,bank transfer (automatic),81.5,3107.3,0.0
9313-QOLTZ,m,0,0,0,26,1.0,no,0,0,0,month-to-month,mailed check,20.9,518.3,0.0
9651-GTSAQ,f,0,1,0,53,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),106.1,5769.75,1.0
3186-BAXNB,f,0,0,0,1,1.0,fiber optic,0,1,1,month-to-month,electronic check,91.7,91.7,1.0
4672-FOTSD,m,0,0,0,12,1.0,dsl,1,1,0,month-to-month,electronic check,67.25,832.3,0.0
0637-YLETY,f,0,0,0,16,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),95.6,1555.65,1.0
9818-XQCUV,f,0,0,0,2,1.0,no,0,0,0,month-to-month,mailed check,20.35,45.3,0.0
7338-ERIVA,m,0,0,1,39,1.0,dsl,1,1,1,one year,bank transfer (automatic),45.05,1790.6,0.0
1157-BQCUW,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.95,74.95,1.0
8259-NFJTV,f,0,1,1,7,1.0,dsl,1,1,0,month-to-month,mailed check,34.65,246.6,0.0
3223-DWFIO,m,1,0,0,4,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.35,261.65,0.0
2660-EMUBI,m,1,0,0,10,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.35,898.35,1.0
6968-GMKPR,f,0,0,0,55,1.0,fiber optic,0,0,0,month-to-month,electronic check,81.55,4509.5,0.0
4751-ERMAN,m,0,1,1,72,1.0,dsl,0,0,1,two year,bank transfer (automatic),75.4,5480.25,0.0
1436-ZMJAN,f,0,1,0,10,1.0,dsl,0,0,1,month-to-month,credit card (automatic),67.8,653.15,0.0
3292-PBZEJ,m,1,0,0,11,1.0,fiber optic,0,1,1,month-to-month,electronic check,111.4,1183.05,0.0
0799-DDIHE,f,0,1,1,15,1.0,dsl,0,0,0,month-to-month,electronic check,46.3,639.45,0.0
3070-FNFZQ,f,0,1,1,23,1.0,no,0,0,0,two year,bank transfer (automatic),20.4,478.75,0.0
2812-SFXMJ,m,0,0,1,1,1.0,no,0,0,0,month-to-month,mailed check,20.05,20.05,0.0
7675-OZCZG,f,1,0,0,3,1.0,dsl,0,0,0,month-to-month,electronic check,45.0,127.1,1.0
5014-WUQMG,m,0,1,1,47,1.0,fiber optic,1,0,0,one year,electronic check,96.1,4391.45,0.0
5312-TSZVC,f,0,0,1,15,1.0,no,0,0,0,one year,mailed check,19.65,270.6,0.0
2003-CKLOR,m,0,0,0,66,1.0,fiber optic,0,0,1,month-to-month,electronic check,99.5,6710.5,1.0
0993-OSGPT,f,1,1,0,68,1.0,dsl,0,1,0,one year,bank transfer (automatic),60.65,3975.9,0.0
9254-RBFON,f,0,1,1,17,1.0,fiber optic,0,1,1,one year,bank transfer (automatic),98.6,1704.95,1.0
1205-WNWPJ,f,0,0,0,7,1.0,dsl,0,1,1,month-to-month,mailed check,59.5,415.95,1.0
9391-EOYLI,m,1,1,0,12,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.45,950.2,1.0
7108-DGVUU,f,1,1,0,21,1.0,dsl,0,0,0,one year,bank transfer (automatic),71.7,1497.05,0.0
2782-JEEBU,m,0,0,0,21,1.0,dsl,0,1,0,month-to-month,mailed check,36.0,780.15,0.0
5127-BZENZ,f,0,1,1,56,1.0,dsl,1,0,1,one year,bank transfer (automatic),65.2,3512.15,0.0
2720-FVBQP,f,0,1,1,6,1.0,dsl,0,0,0,month-to-month,credit card (automatic),48.95,273.25,0.0
9906-NHHVC,f,1,0,0,65,1.0,dsl,0,0,1,two year,bank transfer (automatic),53.5,3517.9,0.0
4522-XRWWI,m,0,1,0,42,1.0,dsl,1,1,1,one year,credit card (automatic),80.45,3375.9,0.0
3766-EJLFL,f,0,1,1,68,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),109.05,7508.55,0.0
5939-SXWHM,m,0,1,1,48,1.0,no,0,0,0,two year,bank transfer (automatic),26.3,1245.05,0.0
8152-UOBNY,f,1,0,0,50,1.0,fiber optic,0,1,1,one year,electronic check,106.8,5347.95,0.0
7351-KYHQH,f,1,0,0,7,1.0,dsl,0,0,1,month-to-month,electronic check,64.95,493.65,0.0
7643-RCHXS,f,0,1,1,63,1.0,no,0,0,0,two year,electronic check,19.35,1263.85,0.0
8246-SHFGA,m,0,0,0,17,1.0,no,0,0,0,month-to-month,credit card (automatic),21.1,385.55,0.0
8387-MOJJT,f,0,1,1,42,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),77.95,3384.0,1.0
0620-XEFWH,m,0,1,1,4,1.0,no,0,0,0,month-to-month,mailed check,18.85,84.2,0.0
6485-QXWWE,f,0,0,1,62,1.0,no,0,0,0,two year,bank transfer (automatic),26.0,1638.7,0.0
2761-OCIAX,m,1,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.7,165.4,1.0
7321-VGNKU,f,0,1,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.35,120.25,0.0
5327-CNLUQ,m,0,1,0,48,1.0,fiber optic,1,0,1,two year,bank transfer (automatic),96.9,4473.45,0.0
7552-KEYGT,m,0,1,0,27,1.0,no,0,0,0,two year,bank transfer (automatic),19.55,520.55,0.0
5816-JMLGY,f,0,1,1,70,1.0,dsl,0,1,1,two year,bank transfer (automatic),80.4,5717.85,0.0
3068-OMWZA,m,1,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,88.8,88.8,1.0
2927-QRRQV,m,0,1,0,46,1.0,fiber optic,0,0,1,one year,electronic check,94.65,4312.5,0.0
6032-KRXXO,m,0,0,0,30,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.25,2755.35,1.0
7459-RRWQZ,f,0,0,0,15,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),64.65,994.55,1.0
6265-SXWBU,m,0,1,1,69,1.0,fiber optic,0,0,1,one year,credit card (automatic),95.75,6511.25,0.0
7941-RCJOW,m,0,0,0,65,1.0,no,0,0,0,two year,credit card (automatic),19.55,1218.65,0.0
6374-NTQLP,m,1,1,1,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),104.1,7447.7,0.0
4154-AQUGT,m,1,1,0,13,1.0,fiber optic,0,1,0,month-to-month,bank transfer (automatic),89.05,1169.35,1.0
2387-KDZQY,m,0,0,0,17,1.0,no,0,0,0,one year,mailed check,20.1,279.5,0.0
3584-WKTTW,m,0,1,0,51,1.0,fiber optic,1,1,1,one year,electronic check,111.55,5720.35,0.0
3399-BMLVW,m,0,1,1,51,1.0,dsl,1,1,0,two year,credit card (automatic),60.5,3121.45,0.0
1971-DTCZB,f,0,1,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),90.95,6468.6,0.0
3092-IGHWF,m,0,1,1,67,1.0,fiber optic,0,0,0,one year,electronic check,87.4,5918.8,1.0
3374-PZLXD,m,0,0,0,34,1.0,no,0,0,0,month-to-month,mailed check,19.7,675.6,0.0
3813-DHBBB,m,0,1,0,67,1.0,dsl,1,1,0,two year,bank transfer (automatic),50.95,3521.7,0.0
2812-REYAT,f,0,1,0,49,1.0,no,0,0,0,one year,bank transfer (automatic),20.05,923.1,0.0
6518-PPLMZ,m,0,1,1,53,1.0,no,0,0,0,two year,mailed check,19.4,1110.35,0.0
4939-KYYPY,m,0,0,0,27,1.0,dsl,0,1,0,month-to-month,electronic check,59.45,1611.65,0.0
8017-LXHFA,f,1,0,0,23,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.75,2293.6,1.0
5930-GBIWP,m,0,0,0,69,1.0,dsl,1,1,0,two year,credit card (automatic),81.5,5553.25,0.0
6022-KOUQO,f,0,1,1,2,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),29.05,44.75,0.0
6352-TWCAU,f,0,0,0,35,1.0,fiber optic,0,0,1,month-to-month,electronic check,86.45,3029.1,1.0
2361-UPSND,f,0,1,0,46,1.0,dsl,1,1,0,one year,mailed check,70.6,3231.05,0.0
6035-RIIOM,f,0,0,0,54,1.0,fiber optic,0,0,1,two year,bank transfer (automatic),97.2,5129.45,0.0
2929-QNSRW,f,0,1,0,56,1.0,fiber optic,0,0,1,one year,electronic check,98.25,5508.35,1.0
1262-OPMFY,f,0,1,0,9,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.75,655.9,1.0
9504-DSHWM,m,0,0,0,20,1.0,dsl,1,1,0,month-to-month,bank transfer (automatic),59.2,1191.2,0.0
5035-BVCXS,m,0,0,0,11,1.0,fiber optic,0,0,0,month-to-month,mailed check,75.9,866.4,0.0
6267-DCFFZ,f,1,1,0,30,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.05,2627.2,0.0
3533-UVMOM,m,0,1,0,68,1.0,dsl,1,0,0,two year,bank transfer (automatic),70.95,4741.45,0.0
2439-LYPMQ,m,1,1,0,38,1.0,fiber optic,0,0,1,month-to-month,electronic check,102.6,4009.2,0.0
4248-QPAVC,f,1,1,0,17,1.0,fiber optic,1,0,0,month-to-month,bank transfer (automatic),85.35,1463.45,1.0
1899-VXWXM,m,0,0,0,48,1.0,fiber optic,0,0,1,one year,credit card (automatic),106.1,5082.8,1.0
1478-VPOAD,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,43.8,43.8,0.0
9995-HOTOH,m,0,1,1,63,1.0,dsl,1,0,1,two year,electronic check,59.0,3707.6,0.0
2988-PLAHS,f,0,0,0,3,1.0,dsl,0,0,1,one year,electronic check,69.95,220.45,0.0
1371-OJCEK,f,0,0,0,48,1.0,no,0,0,0,one year,bank transfer (automatic),24.35,1133.7,0.0
4999-IEZLT,m,0,0,0,66,1.0,dsl,0,1,0,one year,credit card (automatic),29.45,1983.15,0.0
8883-ANODQ,f,0,1,1,68,1.0,fiber optic,0,0,0,two year,credit card (automatic),84.4,5746.75,0.0
4690-LLKUA,m,1,0,0,17,1.0,dsl,0,0,0,month-to-month,electronic check,45.05,770.6,1.0
2351-RRBUE,f,0,1,1,7,1.0,no,0,0,0,one year,mailed check,20.65,134.05,0.0
5980-BDHPY,m,0,1,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),87.1,6230.1,0.0
1498-DQNRX,f,0,1,0,29,1.0,no,0,0,0,month-to-month,mailed check,19.85,573.05,0.0
9469-WEJBT,m,0,1,0,37,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.35,3419.3,0.0
3331-HQDTW,f,0,0,0,34,1.0,fiber optic,1,0,1,month-to-month,mailed check,109.8,3587.25,1.0
9490-DFPMD,f,1,0,0,42,1.0,fiber optic,0,0,1,month-to-month,electronic check,84.65,3541.35,1.0
2581-VKIRT,f,0,1,1,59,1.0,dsl,1,1,0,one year,mailed check,65.5,3801.3,0.0
5442-XSDCW,m,0,1,1,11,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),79.5,868.5,1.0
7426-WEIJX,m,1,1,1,60,1.0,fiber optic,1,0,0,month-to-month,electronic check,80.95,4859.1,0.0
2851-MMUTZ,f,0,0,0,27,1.0,dsl,0,1,0,month-to-month,mailed check,56.15,1439.35,0.0
3049-NDXFL,f,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,85.8,85.8,1.0
8580-AECUZ,m,1,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,79.1,79.1,1.0
3307-TLCUD,m,0,1,0,17,0.0,dsl,1,0,0,month-to-month,mailed check,34.4,592.75,0.0
6625-FLENO,m,0,1,0,58,1.0,no,0,0,0,two year,mailed check,20.75,1185.95,0.0
2967-MXRAV,m,0,1,1,1,1.0,no,0,0,0,one year,mailed check,18.8,18.8,0.0
7963-GQRMY,f,0,1,1,3,1.0,dsl,0,0,0,month-to-month,mailed check,44.3,134.5,1.0
8189-HBVRW,f,0,0,0,53,1.0,fiber optic,1,0,0,month-to-month,electronic check,90.8,4921.2,0.0
4163-KIUHY,m,0,0,0,35,1.0,no,0,0,0,month-to-month,electronic check,25.6,901.25,0.0
1228-FZFRV,m,0,1,1,50,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),105.95,5341.8,1.0
3500-NSDOA,m,0,1,1,68,1.0,dsl,0,1,0,two year,credit card (automatic),70.8,4859.95,0.0
1171-TYKUR,m,0,1,0,47,1.0,no,0,0,0,month-to-month,electronic check,25.4,1139.2,0.0
3761-FLYZI,f,1,1,0,65,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),108.8,7082.45,0.0
2058-DCJBE,m,0,0,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.75,324.6,1.0
5364-XYIRR,m,0,1,0,51,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.65,4812.75,1.0
4829-AUOAX,f,0,0,0,46,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.05,4399.5,1.0
1219-NNDDO,f,0,0,0,9,1.0,fiber optic,0,0,0,month-to-month,electronic check,76.85,663.55,0.0
8388-DMKAE,f,0,0,0,8,1.0,no,0,0,0,two year,mailed check,20.25,174.65,0.0
4403-BWPAY,m,0,0,0,14,1.0,no,0,0,0,one year,credit card (automatic),24.8,321.7,0.0
9659-QEQSY,f,0,0,0,45,1.0,fiber optic,1,1,1,month-to-month,electronic check,115.65,5125.5,0.0
5405-ZMYXQ,f,0,0,0,8,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),74.6,548.9,0.0
5047-LHVLY,m,1,0,1,1,1.0,dsl,0,0,0,month-to-month,mailed check,50.15,50.15,1.0
1442-OKRJE,m,0,1,1,66,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),103.15,7031.3,0.0
4737-AQCPU,m,0,1,1,72,1.0,dsl,1,1,0,two year,credit card (automatic),72.1,5016.65,0.0
9158-VCTQB,f,0,1,0,41,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),113.6,4594.95,1.0
2808-CHTDM,f,0,1,1,23,1.0,no,0,0,0,two year,mailed check,25.1,611.45,0.0
6311-UEUME,f,0,0,0,29,1.0,fiber optic,0,0,1,month-to-month,electronic check,78.9,2384.15,1.0
0793-TWELN,f,0,0,0,4,1.0,fiber optic,1,0,0,month-to-month,electronic check,80.15,319.85,0.0
3283-WCWXT,m,0,1,1,6,1.0,no,0,0,0,two year,mailed check,25.4,153.3,0.0
1060-ENTOF,f,1,1,0,67,1.0,fiber optic,1,1,0,one year,credit card (automatic),105.4,7035.6,0.0
0999-QXNSA,m,1,0,1,7,1.0,dsl,0,0,0,month-to-month,mailed check,45.75,344.2,0.0
5451-MHQOF,m,0,1,1,56,1.0,no,0,0,0,one year,mailed check,24.45,1431.65,0.0
4836-WNFNO,f,0,1,0,72,1.0,no,0,0,0,two year,credit card (automatic),25.0,1849.2,0.0
9225-BZLNZ,m,0,1,0,72,1.0,dsl,1,0,1,two year,electronic check,85.25,6083.1,0.0
0354-VXMJC,m,0,1,1,23,1.0,no,0,0,0,two year,credit card (automatic),19.6,426.65,0.0
4422-QVIJA,f,0,0,1,35,1.0,dsl,0,0,0,month-to-month,mailed check,50.15,1655.35,0.0
9365-SRSZE,m,1,1,0,27,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.55,1943.9,0.0
6839-ITVZJ,f,0,1,1,26,1.0,dsl,0,1,0,month-to-month,electronic check,60.05,1616.15,1.0
8332-OSJDW,m,0,1,1,12,1.0,no,0,0,0,one year,mailed check,26.4,314.95,0.0
4735-BJKOU,f,0,0,0,40,1.0,no,0,0,0,two year,mailed check,20.15,804.85,0.0
0274-JKUJR,m,0,1,1,7,0.0,dsl,1,0,1,month-to-month,mailed check,58.85,465.7,0.0
5740-YHGTW,m,0,1,1,70,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),97.55,6669.05,0.0
8917-SZTTJ,m,0,1,1,60,1.0,no,0,0,0,two year,credit card (automatic),19.65,1161.75,0.0
1696-MZVAU,m,0,1,1,39,0.0,dsl,0,0,0,one year,credit card (automatic),25.25,947.75,0.0
7359-WWYJV,m,0,1,0,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),114.45,8375.05,0.0
0375-HVGXO,f,0,0,0,1,0.0,dsl,0,0,1,month-to-month,electronic check,34.7,34.7,1.0
4906-ZHGPK,m,0,1,1,54,1.0,dsl,0,1,1,one year,electronic check,70.7,3770.0,0.0
8593-WHYHV,m,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.3,264.8,1.0
3795-GWTRD,f,0,1,1,63,1.0,dsl,1,1,1,two year,credit card (automatic),75.55,4707.85,0.0
1298-PHBTI,m,0,1,1,71,1.0,fiber optic,0,1,0,two year,electronic check,84.8,6152.4,0.0
6223-DHJGV,f,0,0,0,42,1.0,no,0,0,0,one year,mailed check,20.65,958.1,0.0
6961-MJKBO,m,0,0,0,47,1.0,no,0,0,0,two year,bank transfer (automatic),20.45,943.0,0.0
6097-EQISJ,f,0,1,1,66,1.0,fiber optic,0,0,1,one year,credit card (automatic),102.45,6615.15,1.0
4423-YLHDV,f,0,1,0,21,1.0,fiber optic,1,0,1,month-to-month,bank transfer (automatic),104.4,2200.25,1.0
8158-WPEZG,m,0,0,0,11,0.0,dsl,0,1,0,month-to-month,electronic check,35.65,425.1,0.0
0107-YHINA,m,0,0,1,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,99.75,99.75,1.0
4918-FYJNT,f,1,1,0,55,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.45,5044.8,0.0
0727-BNRLG,m,0,0,0,69,1.0,fiber optic,0,1,1,two year,credit card (automatic),97.65,6743.55,0.0
4854-CIDCF,f,1,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,73.85,196.4,0.0
8640-SDGKB,m,0,0,0,4,1.0,dsl,0,1,1,month-to-month,electronic check,74.4,299.7,1.0
3280-MRDOF,m,1,0,0,30,1.0,dsl,0,1,1,two year,credit card (automatic),69.1,2093.9,0.0
6435-SRWBJ,f,0,0,0,5,1.0,fiber optic,0,1,0,month-to-month,electronic check,82.75,417.75,0.0
9964-WBQDJ,f,0,1,0,71,1.0,no,0,0,0,two year,credit card (automatic),24.4,1725.4,0.0
6303-KFWSL,f,0,0,0,29,1.0,dsl,0,0,0,one year,electronic check,55.25,1620.2,0.0
1702-CCFNJ,m,0,1,0,52,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),61.35,3169.55,0.0
8932-CZHRQ,m,0,0,0,68,1.0,dsl,1,0,0,one year,credit card (automatic),76.75,5233.25,0.0
0386-CWRGM,f,0,1,1,46,1.0,no,0,0,0,two year,mailed check,19.4,967.85,0.0
5515-RUGKN,m,0,0,0,8,1.0,dsl,0,0,0,month-to-month,credit card (automatic),54.75,438.05,0.0
0404-AHASP,m,0,1,0,72,1.0,no,0,0,0,two year,credit card (automatic),19.7,1421.9,0.0
7279-NMVJC,f,0,0,0,17,1.0,no,0,0,0,one year,bank transfer (automatic),19.9,323.15,0.0
2081-VEYEH,m,0,0,0,3,1.0,fiber optic,0,1,1,month-to-month,electronic check,107.95,318.6,0.0
6407-UTSLV,f,1,0,0,2,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),83.8,163.7,0.0
4116-TZAQJ,f,0,0,0,9,1.0,fiber optic,1,0,0,month-to-month,credit card (automatic),74.25,639.65,1.0
9060-HJJRW,f,0,0,0,51,0.0,dsl,0,0,1,one year,credit card (automatic),56.4,2928.5,0.0
2587-YNLES,f,0,1,1,6,1.0,no,0,0,0,two year,mailed check,20.1,100.35,0.0
7398-SKNQZ,f,0,1,0,3,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.9,273.2,0.0
5935-FCCNB,f,1,0,0,17,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.2,1608.15,0.0
1958-RNRKS,m,0,1,0,30,1.0,dsl,0,0,0,month-to-month,electronic check,49.9,1441.95,0.0
5136-RGMZO,m,0,0,0,31,1.0,dsl,0,1,1,month-to-month,electronic check,71.05,2168.15,0.0
8345-MVDYC,f,0,0,0,45,1.0,dsl,1,1,1,two year,bank transfer (automatic),81.65,3618.7,0.0
8226-BXGES,m,0,1,0,64,1.0,fiber optic,1,0,0,one year,bank transfer (automatic),89.45,5692.65,0.0
3877-JRJIP,m,0,0,0,1,1.0,dsl,0,0,1,month-to-month,electronic check,59.85,59.85,1.0
8375-DKEBR,f,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.6,69.6,1.0
9705-IOVQQ,m,1,1,1,61,1.0,fiber optic,0,0,1,one year,electronic check,99.0,5969.3,0.0
1015-OWJKI,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,19.05,19.05,0.0
7511-YMXVQ,m,0,0,0,9,0.0,dsl,0,0,1,month-to-month,electronic check,45.4,418.8,1.0
2040-XBAVJ,m,0,1,1,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),114.45,8100.55,0.0
7551-JOHTI,f,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,19.5,19.5,1.0
8887-IPQNC,f,0,1,0,7,1.0,dsl,0,0,0,month-to-month,mailed check,44.25,313.45,0.0
8646-JCOMS,f,0,1,0,66,1.0,fiber optic,0,1,0,one year,bank transfer (automatic),90.55,6130.95,0.0
9804-ICWBG,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.9,69.9,1.0
1222-KJNZD,m,0,1,1,40,1.0,no,0,0,0,month-to-month,bank transfer (automatic),20.4,745.3,0.0
0106-GHRQR,m,0,0,0,16,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),71.4,1212.1,0.0
5318-IXUZF,f,0,0,0,2,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),87.15,183.75,1.0
3768-VHXQO,m,0,1,0,67,1.0,no,0,0,0,two year,credit card (automatic),24.85,1583.5,0.0
8952-WCVCD,f,0,1,0,41,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),104.45,4162.05,0.0
2418-TPEUN,f,0,1,1,56,1.0,no,0,0,0,two year,credit card (automatic),19.8,1119.9,0.0
3963-RYFNS,f,0,0,0,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),116.45,8013.55,0.0
3198-VELRD,f,0,1,1,3,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),84.75,264.85,1.0
8540-ZQGEA,f,0,1,0,54,1.0,no,0,0,0,two year,credit card (automatic),20.05,1102.4,0.0
1320-REHCS,m,1,0,0,52,1.0,fiber optic,0,1,1,month-to-month,electronic check,110.75,5832.0,0.0
4137-JOPHL,f,0,0,0,50,1.0,fiber optic,0,1,0,two year,bank transfer (automatic),89.7,4304.5,0.0
9436-ZBZCT,m,0,0,0,14,1.0,fiber optic,0,1,1,month-to-month,electronic check,89.95,1178.4,1.0
7801-CEDNV,m,0,1,0,27,1.0,dsl,1,0,0,one year,credit card (automatic),48.7,1421.75,0.0
2057-BOYKM,f,1,1,0,72,1.0,fiber optic,1,1,0,two year,bank transfer (automatic),96.6,6827.5,0.0
3658-QQJYD,m,0,0,0,62,1.0,dsl,1,0,1,one year,credit card (automatic),74.3,4698.05,0.0
1803-BGNBD,f,0,0,0,12,1.0,dsl,0,1,0,month-to-month,electronic check,54.3,654.5,0.0
0134-XWXCE,f,1,0,0,44,1.0,dsl,0,1,1,one year,bank transfer (automatic),74.85,3268.05,0.0
6950-TWMYB,m,0,1,1,54,1.0,fiber optic,0,1,0,two year,bank transfer (automatic),79.95,4362.05,0.0
5848-FHRFC,f,0,0,0,68,1.0,no,0,0,0,two year,bank transfer (automatic),20.05,1386.9,0.0
2243-FNMMI,m,0,0,0,20,1.0,no,0,0,0,month-to-month,mailed check,19.4,415.4,0.0
2511-MORQY,m,0,1,1,50,1.0,dsl,0,0,0,one year,bank transfer (automatic),54.9,2614.1,0.0
5356-KZCKT,m,0,0,0,58,1.0,no,0,0,0,two year,credit card (automatic),24.45,1513.6,0.0
9470-XCCEM,m,0,1,1,35,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.65,3161.6,0.0
6519-CFDBX,f,0,0,0,2,1.0,dsl,0,0,0,month-to-month,electronic check,45.4,80.95,0.0
3902-MIVLE,m,0,1,1,63,1.0,dsl,1,1,0,two year,mailed check,75.7,4676.7,0.0
0409-WTMPL,f,0,1,0,58,1.0,fiber optic,1,0,1,one year,credit card (automatic),110.65,6526.65,0.0
8763-KIAFH,f,0,1,1,27,1.0,no,0,0,0,one year,mailed check,20.55,583.3,0.0
3669-WHAFY,f,0,1,0,71,1.0,fiber optic,1,1,1,two year,credit card (automatic),115.15,8078.1,0.0
3055-VTCGS,f,0,0,0,63,1.0,dsl,0,0,0,one year,credit card (automatic),58.55,3503.5,0.0
3144-KMTWZ,m,0,1,0,71,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),93.25,6669.45,0.0
7279-BUYWN,f,1,0,0,41,1.0,fiber optic,1,0,1,month-to-month,electronic check,113.2,4689.5,1.0
7156-MHUGY,m,1,0,0,13,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.5,1201.15,1.0
7198-GLXTC,m,0,0,0,2,1.0,fiber optic,0,0,1,month-to-month,electronic check,79.0,143.65,1.0
2007-QVGAW,f,0,1,1,68,1.0,no,0,0,0,two year,bank transfer (automatic),19.35,1292.65,0.0
5207-PLSTK,m,0,1,1,1,1.0,dsl,1,0,0,month-to-month,mailed check,48.75,48.75,0.0
2307-FYNNL,m,1,0,0,65,1.0,fiber optic,1,1,1,two year,electronic check,109.05,7108.2,0.0
5605-XNWEN,m,1,1,0,72,1.0,no,0,0,0,two year,bank transfer (automatic),25.0,1802.55,0.0
2155-AMQRX,f,0,0,0,28,1.0,dsl,0,1,0,month-to-month,credit card (automatic),54.9,1505.15,0.0
6181-AXXYF,m,0,1,1,72,1.0,no,0,0,0,two year,credit card (automatic),24.75,1859.1,0.0
5091-HFAZW,f,0,0,0,2,1.0,fiber optic,1,0,1,month-to-month,electronic check,91.15,168.5,0.0
0516-VRYBW,f,0,0,1,18,1.0,no,0,0,0,one year,bank transfer (automatic),20.15,390.85,1.0
