Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas
0.0,40.0,1,2,1,1
649.0,130.0,3,1,0,0
1525.0,234.0,4,5,4,3
1300.0,105.0,3,2,1,2
608.0,77.0,2,2,1,1
870.0,78.0,3,2,1,2
290.0,49.0,3,2,1,1
2300.0,162.0,3,4,3,3
320.0,54.0,2,1,0,1
550.0,55.0,2,1,0,1
340.0,52.0,2,1,0,1
541.0,68.0,3,2,1,1
320.0,48.0,2,2,1,1
400.0,50.0,2,1,0,1
830.0,40.0,1,1,0,1
1750.0,184.0,4,4,3,4
0.0,40.0,1,2,1,1
200.0,52.0,2,2,1,1
0.0,79.0,2,2,1,1
841.0,70.0,2,1,0,1
400.0,65.0,2,2,1,1
2500.0,200.0,3,4,3,3
600.0,60.0,1,1,0,1
420.0,49.0,2,1,0,1
650.0,60.0,2,2,1,1
600.0,72.0,3,1,0,1
350.0,44.0,2,2,1,1
0.0,67.0,2,2,1,2
340.0,35.0,1,2,1,1
1100.0,85.0,2,2,1,1
1100.0,40.0,1,2,1,1
607.0,68.0,3,2,1,2
2150.0,200.0,4,1,4,4
600.0,62.0,2,2,1,1
0.0,50.0,2,2,1,1
540.0,52.0,2,1,0,1
1950.0,240.0,4,4,3,4
520.0,58.0,2,1,0,1
877.0,84.0,3,2,1,3
600.0,92.0,2,1,0,1
639.0,72.0,3,2,1,1
480.0,52.0,2,2,1,1
1007.0,93.0,3,2,1,2
750.0,133.0,3,4,3,2
1780.0,99.0,3,3,1,2
500.0,110.0,3,2,1,1
550.0,44.0,1,1,0,1
500.0,43.0,1,2,1,1
485.0,55.0,2,2,1,1
500.0,67.0,2,1,0,1
650.0,41.0,1,2,1,1
6800.0,456.0,4,5,4,5
1300.0,168.0,2,3,2,2
470.0,51.0,2,2,1,1
1380.0,107.0,3,2,1,2
3396.0,314.0,3,4,3,4
840.0,88.0,2,3,1,2
0.0,56.0,2,1,0,1
334.0,54.0,2,1,0,1
590.0,48.0,2,1,0,0
3204.0,370.0,4,6,4,5
1100.0,73.0,3,1,0,2
350.0,49.0,2,2,1,1
750.0,67.0,2,2,1,1
478.0,58.0,2,2,1,1
600.0,72.0,3,2,1,2
450.0,60.0,2,2,1,1
2250.0,153.0,3,3,1,3
1550.0,75.0,2,2,1,1
510.0,57.0,2,2,1,1
830.0,84.0,3,2,1,1
660.0,74.0,2,1,0,2
420.0,70.0,2,1,0,1
1600.0,162.0,3,3,2,2
0.0,168.0,4,3,2,2
1500.0,183.0,3,2,1,2
442.0,68.0,3,1,0,1
780.0,65.0,2,2,1,2
550.0,58.0,2,2,1,2
564.0,69.0,2,2,1,2
580.0,60.0,2,1,0,1
0.0,117.0,2,2,1,1
250.0,43.0,2,2,1,1
0.0,65.0,3,2,1,1
1880.0,235.0,4,5,4,3
0.0,123.0,3,2,1,2
1100.0,138.0,3,3,2,1
130.0,56.0,2,2,1,1
456.0,49.0,1,1,0,1
2415.0,230.0,4,2,1,2
380.0,55.0,2,2,1,1
368.0,49.0,1,1,0,1
3200.0,280.0,4,4,3,3
50.0,45.0,2,1,0,1
130.0,40.0,1,2,1,1
2350.0,220.0,3,4,3,3
400.0,52.0,2,2,1,1
912.0,106.0,3,2,1,2
1400.0,132.0,3,2,1,1
820.0,83.0,3,1,0,1
395.0,73.0,2,2,1,1
1554.0,153.0,4,2,1,2
990.0,112.0,2,3,1,2
600.0,75.0,3,1,0,1
2500.0,300.0,4,5,4,4
300.0,44.0,2,1,0,1
600.0,88.0,3,2,1,2
220.0,90.0,2,1,0,0
500.0,57.0,2,2,1,1
370.0,63.0,2,2,1,1
785.0,64.0,3,1,0,1
450.0,73.0,2,2,1,1
1000.0,115.0,3,2,1,2
0.0,56.0,2,1,0,1
1350.0,125.0,3,3,2,3
150.0,100.0,2,1,0,1
700.0,70.0,2,1,0,1
400.0,45.0,2,1,0,1
580.0,53.0,2,1,0,1
1310.0,157.0,3,2,1,2
984.0,100.0,2,1,0,1
1169.0,110.0,2,2,1,1
452.0,44.0,1,1,0,1
1450.0,155.0,4,4,1,3
0.0,75.0,3,1,0,0
1600.0,91.0,2,2,1,1
1400.0,117.0,3,3,1,2
815.0,67.0,2,2,1,1
0.0,58.0,2,2,1,1
794.0,80.0,3,2,1,1
400.0,80.0,2,1,0,0
1450.0,115.0,2,3,1,1
340.0,35.0,1,2,1,1
150.0,80.0,2,2,1,1
0.0,40.0,1,1,0,0
0.0,64.0,3,2,1,1
550.0,60.0,3,2,1,1
750.0,92.0,3,2,1,1
270.0,70.0,2,1,0,1
320.0,55.0,2,2,1,1
1000.0,130.0,3,2,1,3
1430.0,167.0,3,2,1,1
700.0,145.0,4,4,2,3
567.0,45.0,1,2,1,1
570.0,58.0,2,2,1,1
340.0,56.0,2,2,1,1
600.0,77.0,2,2,1,1
1627.0,158.0,3,2,1,2
1400.0,224.0,4,4,3,4
2200.0,293.0,4,5,4,3
577.0,63.0,2,2,1,1
610.0,64.0,2,1,0,1
680.0,55.0,2,2,1,2
753.0,127.0,4,2,1,2
495.0,56.0,2,1,0,1
668.0,80.0,3,2,1,1
2000.0,267.0,4,3,2,3
555.0,70.0,3,2,1,1
461.0,60.0,1,1,0,0
970.0,82.0,2,2,1,1
0.0,60.0,2,2,1,1
787.0,36.0,1,2,1,1
3350.0,371.0,4,5,4,5
1800.0,150.0,3,3,2,3
970.0,42.0,1,2,1,1
280.0,60.0,3,2,1,1
950.0,73.0,3,2,1,2
580.0,149.0,2,2,1,1
712.0,68.0,2,2,1,1
850.0,50.0,1,1,0,1
0.0,50.0,2,2,1,1
580.0,69.0,2,2,1,2
0.0,60.0,2,2,1,1
300.0,90.0,1,1,0,0
445.0,64.0,2,1,0,1
497.0,64.0,2,2,1,1
1100.0,142.0,3,5,3,3
168.0,38.0,2,1,0,1
0.0,110.0,2,2,1,1
512.0,55.0,2,1,0,1
306.0,43.0,2,1,0,1
289.0,44.0,2,2,1,1
1500.0,138.0,1,2,1,2
540.0,60.0,2,2,1,2
565.0,59.0,2,1,0,1
0.0,53.0,2,1,0,1
2100.0,106.0,1,2,1,2
470.0,48.0,1,2,1,1
706.0,55.0,2,1,0,1
369.0,55.0,2,2,1,1
0.0,35.0,1,2,1,1
384.0,50.0,2,2,1,1
330.0,60.0,2,1,0,1
300.0,44.0,2,2,1,1
546.0,60.0,3,2,1,1
500.0,70.0,2,2,1,2
2016.0,228.0,4,3,2,4
440.0,49.0,2,2,1,1
1250.0,189.0,4,5,2,2
320.0,50.0,2,2,1,1
688.0,35.0,1,1,0,1
0.0,50.0,2,2,1,1
200.0,35.0,2,2,1,1
600.0,70.0,3,2,1,1
1890.0,104.0,1,2,1,1
310.0,47.0,2,1,0,1
0.0,65.0,2,2,1,1
1400.0,110.0,3,2,1,2
105.0,65.0,2,1,0,0
597.0,66.0,3,1,0,1
4300.0,300.0,4,5,4,4
250.0,63.0,2,2,1,3
550.0,55.0,2,1,0,1
340.0,70.0,3,2,0,2
520.0,70.0,3,2,1,0
450.0,47.0,2,2,1,1
540.0,50.0,2,1,0,1
350.0,50.0,2,2,1,1
500.0,70.0,2,2,1,1
1300.0,98.0,3,2,1,2
620.0,60.0,2,2,1,1
1200.0,143.0,3,4,3,2
490.0,53.0,2,2,1,1
390.0,66.0,2,2,1,1
720.0,70.0,3,2,1,2
150.0,79.0,2,2,1,1
650.0,145.0,4,3,2,3
850.0,93.0,2,3,1,2
882.0,110.0,3,3,1,1
550.0,70.0,2,2,1,2
3450.0,318.0,4,5,4,4
400.0,41.0,1,2,1,1
142.0,60.0,1,1,0,0
454.0,45.0,1,1,0,0
686.0,70.0,3,2,1,2
100.0,49.0,2,2,1,1
550.0,68.0,3,2,1,1
750.0,48.0,2,2,1,1
966.0,85.0,2,2,1,1
780.0,56.0,2,2,1,1
174.0,130.0,2,2,1,1
950.0,96.0,3,3,1,2
940.0,100.0,2,2,1,3
350.0,44.0,2,2,1,1
1900.0,240.0,3,4,3,3
0.0,76.0,2,2,1,1
400.0,60.0,2,2,1,1
450.0,48.0,2,2,1,1
570.0,34.0,1,1,0,1
976.0,95.0,2,2,1,1
550.0,74.0,3,3,1,2
180.0,48.0,2,2,1,1
